"sgID","gene_TSS","cell_line","species","time_point","Residuals"
"ANKRD49_+_94226755.23-P1P2","ANKRD49__P1P2",0.0189072462282306,0,0.833032273282813,0.148060480488957
"ANKRD49_-_94227163.23-P1P2","ANKRD49__P1P2",0.267339925864457,0.266738993804761,0.0317576408922261,0.434163439438556
"ANKRD49__P1P2__secondary__RVS__28","ANKRD49__P1P2",9.23713628973842e-10,0.101310524417363,0.326439846897542,0.572249627761382
"ANKRD49__P1P2__secondary__FWD__30","ANKRD49__P1P2",0,0.166794066135139,0.241862649903541,0.591343283961321
"ANKRD49__P1P2__primary__FWD__50","ANKRD49__P1P2",0.0547530153795751,0.0527176164059766,0.198533986222898,0.69399538199155
"ANLN_-_36429499.23-P1P2","ANLN__P1P2",0.332687612772031,0.170596736666166,0.183638823640689,0.313076826921113
"ANLN_+_36429920.23-P1P2","ANLN__P1P2",0.0127897019889393,0.135646454360921,0.568381953125667,0.283181890524473
"ANLN__P1P2__primary__RVS__83","ANLN__P1P2",0.16539973747847,0.187685907619068,0.340200889510565,0.306713465391897
"ANLN_+_36429709.23-P1P2","ANLN__P1P2",0.0407279554163353,0.164713355625965,0.387850667129588,0.406708021828112
"ANLN__P1P2__primary__FWD__7","ANLN__P1P2",0.304926162262141,1.76752823525449e-10,0.0768538694038187,0.618219968157287
"ANLN__P1P2__primary__RVS__97","ANLN__P1P2",0.144333383609038,0.0834436556289118,0,0.77222296076205
"ANLN_-_36429514.23-P1P2","ANLN__P1P2",0.11629917426374,0.158920994284393,0.455530729254079,0.269249102197788
"ANLN__P1P2__primary__FWD__53","ANLN__P1P2",0.111484123080096,0.170390554406768,0.477196007997854,0.240929314515282
"ANP32B__P1P2__primary__RVS__34","ANP32B__P1P2",0.279084497925206,0.157436915226663,1.55208021583418e-09,0.56347858529605
"ANP32B__P1P2__primary__FWD__56","ANP32B__P1P2",0.511334311451196,7.93846255662061e-10,0.0193717919116737,0.469293895843284
"ANP32B__P1P2__primary__RVS__35","ANP32B__P1P2",0.265525483402472,0.0878867290073146,0,0.646587787590213
"ANP32B_-_100746021.23-P1P2","ANP32B__P1P2",0.335361445202961,0.181258004944078,0,0.483380549852961
"ANP32B_-_100746092.23-P1P2","ANP32B__P1P2",0.0271842091297777,0.00184785079119738,0.708815844941974,0.262152095137051
"ANP32B_+_100745631.23-P1P2","ANP32B__P1P2",0.00168791764272576,0.0186814429095523,0.763342381495683,0.216288257952038
"ANP32B_-_100745885.23-P1P2","ANP32B__P1P2",0.386085695134058,0,0,0.613914304865942
"ANP32B_-_100746010.23-P1P2","ANP32B__P1P2",0.449079555383176,0.0664632033636994,1.41808293155581e-10,0.484457241111316
"AP1B1__P1P2__secondary__FWD__75","AP1B1__P1P2",0.272566656016448,0.0686732778895442,0.075687668347425,0.583072397746583
"AP1B1__P1P2__secondary__RVS__61","AP1B1__P1P2",0.0466517269549877,0,0.048678231694392,0.90467004135062
"AP1B1_+_29784475.23-P1P2","AP1B1__P1P2",0.132491055923241,0,0.455847295115153,0.411661648961606
"AP1B1__P1P2__secondary__RVS__29","AP1B1__P1P2",0.13890091700048,0.159422577784889,7.77681034536652e-10,0.70167650443695
"AP1B1_+_29784481.23-P1P2","AP1B1__P1P2",0.0642442493156379,0.0358804403401171,0.474402798314025,0.42547251203022
"AP1B1_-_29784085.23-P1P2","AP1B1__P1P2",0.184233684397181,0,0.178788744209616,0.636977571393203
"AP1B1_+_29784369.23-P1P2","AP1B1__P1P2",0.0200087822048125,0,0.0757585557274385,0.904232662067749
"AP1B1__P1P2__secondary__FWD__36","AP1B1__P1P2",0,0.0514669226011733,0.589931695728978,0.358601381669849
"AP1G1_-_71842296.23-P1P2","AP1G1__P1P2",0.279662835745336,0,0.0384324265307435,0.681904737723921
"AP1G1_-_71842317.23-P1P2","AP1G1__P1P2",0,0,0,1
"AP1G1__P1P2__primary__RVS__70","AP1G1__P1P2",0,0.0986140897698935,0.115775137920047,0.785610772310059
"AP1G1_-_71842491.23-P1P2","AP1G1__P1P2",0.0603903066723817,0.207208806038201,0.0106807460241138,0.721720141265303
"AP1G1__P1P2__primary__FWD__75","AP1G1__P1P2",0.0834101760315722,0.0105921459563773,0.510565969917244,0.395431708094807
"AP1G1__P1P2__secondary__RVS__44","AP1G1__P1P2",0,0,0,1
"AP1G1__P1P2__primary__RVS__25","AP1G1__P1P2",0.0291230193214927,0.0109288977722258,0,0.959948082906282
"AP1G1_-_71842702.23-P1P2","AP1G1__P1P2",0.010399464562255,4.05117032787087e-09,0.299100363896915,0.69050016748966
"AP3B1_+_77590122.23-P1P2","AP3B1__P1P2",0.0420082040118116,0.0663999502428438,0.308251624506184,0.583340221239161
"AP3B1_+_77590437.23-P1P2","AP3B1__P1P2",0.355424463862528,0,0.0735924485427551,0.570983087594717
"AP3B1_-_77590427.23-P1P2","AP3B1__P1P2",0.328174627556082,2.85961949332952e-16,0.0720122034040755,0.599813169039842
"AP3B1_-_77590472.23-P1P2","AP3B1__P1P2",0,0,0,1
"AP3B1_+_77590520.23-P1P2","AP3B1__P1P2",0.457939747419564,8.67255000326493e-11,0,0.542060252493711
"AP3B1__P1P2__secondary__FWD__57","AP3B1__P1P2",0.0646026635848761,0,0,0.935397336415124
"AP3B1__P1P2__secondary__RVS__64","AP3B1__P1P2",0.0704815157048133,0.0461728895910023,0.0153751426899422,0.867970452014242
"AP3B1__P1P2__secondary__RVS__73","AP3B1__P1P2",0,0,0,1
"APEX2_-_55026823.23-P1P2","APEX2__P1P2",0.224348930209538,0.0739685322454728,0,0.701682537544989
"APEX2_-_55026828.23-P1P2","APEX2__P1P2",0.13089792428138,0,0,0.86910207571862
"APEX2__P1P2__secondary__FWD__68","APEX2__P1P2",0.218084188381725,4.77320556052295e-11,0.395578437630051,0.386337373940492
"APEX2_-_55026797.23-P1P2","APEX2__P1P2",0.102699464772699,0.104548708671022,0.456596697422536,0.336155129133743
"APEX2__P1P2__secondary__FWD__70","APEX2__P1P2",0.141888795024308,0.0774290497199979,0.54071705599811,0.239965099257584
"APEX2__P1P2__secondary__FWD__69","APEX2__P1P2",0.0909231868590139,0.152030217373801,0.433792555682511,0.323254040084674
"APEX2__P1P2__secondary__FWD__47","APEX2__P1P2",0.136958111889571,0,0.255977120724246,0.607064767386183
"APEX2_+_55026814.23-P1P2","APEX2__P1P2",0.0270701552390812,0.291668963067319,0.432604098853284,0.248656782840316
"ARAP3__P1P2__secondary__FWD__38","ARAP3__P1P2",0.182444715680468,0.141884928354736,0.121997227945566,0.553673128019229
"ARAP3__P1P2__secondary__RVS__30","ARAP3__P1P2",0.161476024993599,0.171628248385676,0.169538571005209,0.497357155615516
"ARAP3_+_141061775.23-P1P2","ARAP3__P1P2",0.0469036377310107,0.190533996396496,0.0968214976066604,0.665740868265833
"ARAP3__P1P2__secondary__RVS__74","ARAP3__P1P2",0,0.359817752468543,0,0.640182247531457
"ARAP3_+_141061751.23-P1P2","ARAP3__P1P2",0.198589751907066,0.0450895077445639,0.33131664176336,0.425004098585011
"ARAP3_-_141061722.23-P1P2","ARAP3__P1P2",0.283286864394347,0.230853004693453,0.0102165928644267,0.475643538047774
"ARAP3_+_141061783.23-P1P2","ARAP3__P1P2",0.364394888146333,0.223963695714239,0.0202085410766195,0.391432875062809
"ARAP3_+_141061733.23-P1P2","ARAP3__P1P2",0.15921609360186,0.25980068368906,0.112805026237246,0.468178196471834
"ARF1__P1P2__secondary__FWD__64","ARF1__P1P2",0.185398862099024,0,0.0822087783099841,0.732392359590992
"ARF1__P1P2__secondary__RVS__55","ARF1__P1P2",0.21573118717876,2.42270720640494e-09,0.277148130848596,0.507120679549937
"ARF1__P1P2__primary__FWD__34","ARF1__P1P2",0.130904296190837,4.67124054649075e-10,0.0920042873903044,0.777091415951734
"ARF1_+_228270829.23-P1P2","ARF1__P1P2",0.0884544871456566,1.01821813505994e-10,0.410092066666771,0.501453446085751
"ARF1_-_228270444.23-P1P2","ARF1__P1P2",0.106661175971117,0,0.351202450545572,0.542136373483311
"ARF1_-_228270479.23-P1P2","ARF1__P1P2",0.253072430832031,0.110034023902334,0.0954613430789861,0.541432202186648
"ARF1_-_228270510.23-P1P2","ARF1__P1P2",0.115177100706586,0,0.277580915609381,0.607241983684033
"ARF1__P1P2__primary__RVS__30","ARF1__P1P2",0,0,0,1
"ARHGAP11A__32907502__RVS__231","ARHGAP11A__32907502",0.246309582243841,2.83474434983537e-09,0.0636835810225444,0.690006833898871
"ARHGAP11A__32907502__RVS__240","ARHGAP11A__32907502",0.308073943643531,0.0602465866154814,0.227515215471777,0.404164254269211
"ARHGAP11A__32907502__FWD__213","ARHGAP11A__32907502",0.10811600162344,0.00589748418618384,0.0912627318901148,0.794723782300262
"ARHGAP11A__32907502__FWD__225","ARHGAP11A__32907502",0.084570225778792,0.0371117107425402,0,0.878318063478668
"ARHGAP11A__32907502__FWD__89","ARHGAP11A__32907502",0.251175890962117,0.0795158042242264,0.0637499933139222,0.605558311499734
"ARHGAP11A__32907502__FWD__-2","ARHGAP11A__32907502",0,0.0176404562130542,0,0.982359543786946
"ARHGAP11A__32907502__FWD__192","ARHGAP11A__32907502",0.295435448794342,1.53700099132234e-10,0,0.704564551051958
"ARHGAP11A__32907502__FWD__44","ARHGAP11A__32907502",0.32559338602959,5.2922062260561e-11,0.153309535789221,0.521097078128267
"ARHGAP11B__30918117__FWD__90","ARHGAP11B__30918117",0.446667206642423,1.49924467715138e-10,0.174667203978414,0.378665589229239
"ARHGAP11B__30918117__FWD__71","ARHGAP11B__30918117",0.168635273102886,0,0.209110314338578,0.622254412558536
"ARHGAP11B__30918117__RVS__28","ARHGAP11B__30918117",0.042081950684962,0.00363360062028931,0.861076447754822,0.093208000939927
"ARHGAP11B__30918117__RVS__31","ARHGAP11B__30918117",0.0675274441132673,0,0.49921927424335,0.433253281643383
"ARHGAP11B__30918117__RVS__29","ARHGAP11B__30918117",0.204658076740576,0,0,0.795341923259425
"ARHGAP11B__30918117__RVS__27","ARHGAP11B__30918117",0.361850577994792,0,0.0014228065353292,0.636726615469878
"ARHGAP11B__30918117__FWD__66","ARHGAP11B__30918117",0.304926409314898,2.55600769592152e-10,0.00961826958023043,0.685455320849271
"ARHGAP11B__30918117__RVS__30","ARHGAP11B__30918117",0.279401160067387,0,0.203858243534281,0.516740596398331
"ARHGAP12__P1P2__secondary__FWD__57","ARHGAP12__P1P2",0.359619415081483,6.45455394525082e-10,0,0.640380584273061
"ARHGAP12__P1P2__secondary__FWD__56","ARHGAP12__P1P2",0.0424418328423142,0,0.0124335975433015,0.945124569614384
"ARHGAP12_-_32217708.23-P1P2","ARHGAP12__P1P2",0.102965141481309,0.139234273704123,0.340196276996375,0.417604307818193
"ARHGAP12_+_32217575.23-P1P2","ARHGAP12__P1P2",0.279384348137607,0.119383054705293,0.153985762905431,0.447246834251668
"ARHGAP12_-_32217702.23-P1P2","ARHGAP12__P1P2",0.107839122281913,0.0913319647786216,0.419149919449497,0.381678993489968
"ARHGAP12_-_32217314.23-P1P2","ARHGAP12__P1P2",0.107405772771926,0.186728967668112,0.388890642447831,0.316974617112131
"ARHGAP12__P1P2__secondary__RVS__72","ARHGAP12__P1P2",0.173714873641117,0,0.207974805992457,0.618310320366426
"ARHGAP12__P1P2__secondary__FWD__58","ARHGAP12__P1P2",0.276669957129939,0,0.308634447016547,0.414695595853514
"ARHGAP21_+_25012355.23-P1P2","ARHGAP21__P1P2",0.194095814608176,0,0.540096452689826,0.265807732701998
"ARHGAP21_+_25012738.23-P1P2","ARHGAP21__P1P2",0.213460737698229,0,0.323136232358844,0.463403029942927
"ARHGAP21_-_25012404.23-P1P2","ARHGAP21__P1P2",0.228065370957891,0.0356313296064384,0.495905340728517,0.240397958707154
"ARHGAP21_+_25012741.23-P1P2","ARHGAP21__P1P2",0.402323113369558,0.191900231529432,0.0192599048147403,0.38651675028627
"ARHGAP21__P1P2__primary__FWD__71","ARHGAP21__P1P2",0.30860978625492,0.0216339641013791,0.415289195908926,0.254467053734775
"ARHGAP21__P1P2__primary__FWD__72","ARHGAP21__P1P2",0.10554442231278,0.112451590009834,0.375555604996506,0.406448382680879
"ARHGAP21__P1P2__primary__FWD__43","ARHGAP21__P1P2",0.111178752420357,0.0349921640464261,0.212403298290246,0.641425785242971
"ARHGAP21_+_25012583.23-P1P2","ARHGAP21__P1P2",0.261679568776672,0.0282542742429489,0.469103344036276,0.240962812944104
"ARHGAP4__P1__primarysecondary__RVS__41","ARHGAP4__P1",0,0,0.531206238568478,0.468793761431522
"ARHGAP4__P1__primarysecondary__RVS__36","ARHGAP4__P1",0.426907378575285,0,0.0908801355445937,0.482212485880122
"ARHGAP4_-_153200217.23-P1","ARHGAP4__P1",0.0563117179974342,1.47823226101232e-07,0.63913925668519,0.304548877494149
"ARHGAP4_-_153199970.23-P1","ARHGAP4__P1",0.291262557649643,1.95102631075559e-09,0.217071487113161,0.49166595328617
"ARHGAP4_-_153200396.23-P1","ARHGAP4__P1",0.328909419188536,3.27356496645164e-09,0.224152990719992,0.446937586817906
"ARHGAP4_+_153200409.23-P1","ARHGAP4__P1",0.226290066377342,0,0.283696461178577,0.490013472444081
"ARHGAP4__P1__primarysecondary__RVS__44","ARHGAP4__P1",0.0313117602209197,0,0.759146144157627,0.209542095621453
"ARHGAP4_-_153200438.23-P1","ARHGAP4__P1",0,0,0.958004148295322,0.0419958517046781
"ARHGEF18__P1P2__secondary__FWD__91","ARHGEF18__P1P2",0,0,0,1
"ARHGEF18__P1P2__secondary__FWD__87","ARHGEF18__P1P2",0,0.302184739279647,0.117185087951405,0.580630172768948
"ARHGEF18__P1P2__secondary__FWD__94","ARHGEF18__P1P2",0,0.302334044507148,0.155124261258666,0.542541694234187
"ARHGEF18__P1P2__secondary__FWD__76","ARHGEF18__P1P2",0.0665960699865393,0,0,0.933403930013461
"ARHGEF18_-_7460089.23-P1P2","ARHGEF18__P1P2",0.226522628876335,0,1.05929089154129e-10,0.773477371017736
"ARHGEF18__P1P2__secondary__FWD__68","ARHGEF18__P1P2",0.188674714741603,0,0,0.811325285258397
"ARHGEF18_-_7460095.23-P1P2","ARHGEF18__P1P2",0.398730307747055,1.95086637553897e-10,0,0.601269692057858
"ARHGEF18__P1P2__secondary__FWD__75","ARHGEF18__P1P2",0.436734425586571,0,0,0.563265574413429
"ARHGEF2__P1P2__secondary__RVS__65","ARHGEF2__P1P2",0.0446154738567985,0,0,0.955384526143202
"ARHGEF2__P1P2__primary__RVS__54","ARHGEF2__P1P2",0.208648369643568,0.0142319539673439,0,0.777119676389088
"ARHGEF2_-_155948093.23-P1P2","ARHGEF2__P1P2",0.124203518203208,0.231394801480034,0.243232564311625,0.401169116005132
"ARHGEF2__P1P2__primary__FWD__45","ARHGEF2__P1P2",0,0.022092043917625,0.000900701208047749,0.977007254874327
"ARHGEF2_-_155948140.23-P1P2","ARHGEF2__P1P2",0.133894278886628,0.062255728014287,0.243162706442298,0.560687286656787
"ARHGEF2__P1P2__secondary__RVS__50","ARHGEF2__P1P2",0.247238660556666,0.100348404350261,2.47125214906877e-10,0.652412934845948
"ARHGEF2_+_155948688.23-P1P2","ARHGEF2__P1P2",0.395026558962392,0.148892308054841,0.00705710532456233,0.449024027658204
"ARHGEF2_-_155948223.23-P1P2","ARHGEF2__P1P2",0.0094054960728371,0.180926186421246,0.0725108721343715,0.737157445371546
"ARHGEF5__144052240__RVS__41","ARHGEF5__144052240",0.0851896927106247,0,0,0.914810307289375
"ARHGEF5__144052240__RVS__38","ARHGEF5__144052240",0.108580222820959,0.184448382733267,0,0.706971394445774
"ARHGEF5__144052240__RVS__37","ARHGEF5__144052240",0.0400704208441118,5.23118965515021e-09,0.409862312904704,0.550067261019994
"ARHGEF5__144052240__FWD__32","ARHGEF5__144052240",0.0375620828372847,0.0250918757144392,0,0.937346041448276
"ARHGEF5__144052240__FWD__31","ARHGEF5__144052240",0.173740063986765,0.0819127608058022,0.0470611423694532,0.697286032837979
"ARHGEF5__144052240__FWD__35","ARHGEF5__144052240",0.404172076449922,0,4.41051694151598e-09,0.595827919139561
"ARHGEF5__144052240__RVS__42","ARHGEF5__144052240",0.087118483537967,0,0.0878454289712733,0.82503608749076
"ARHGEF5__144052240__RVS__46","ARHGEF5__144052240",0.0431292474724646,0.00309470271779839,0,0.953776049809737
"ARID1A__P1P2__primarysecondary__RVS__51","ARID1A__P1P2",0.106378257349628,8.07559090668098e-11,0.196553153355622,0.697068589213994
"ARID1A__P1P2__primarysecondary__FWD__60","ARID1A__P1P2",0.384579505041755,0.0090780614090108,0,0.606342433549234
"ARID1A_-_27022545.23-P1P2","ARID1A__P1P2",0.380399747796208,0.03938144386129,0,0.580218808342502
"ARID1A_+_27022504.23-P1P2","ARID1A__P1P2",0.279806047628677,0.0577658880370026,0,0.66242806433432
"ARID1A_-_27022530.23-P1P2","ARID1A__P1P2",0.283659612320899,0.0728022879074416,1.69251863095148e-10,0.643538099602407
"ARID1A_+_27022576.23-P1P2","ARID1A__P1P2",0.0714926399116327,0.180321410328663,0,0.748185949759705
"ARID1A_-_27022888.23-P1P2","ARID1A__P1P2",0.257497259912606,0.0961568155579797,0,0.646345924529414
"ARID1A__P1P2__primarysecondary__RVS__44","ARID1A__P1P2",0.0316328263782521,0,0.0164496685778878,0.95191750504386
"ARL14EP__P1P2__secondary__FWD__-2","ARL14EP__P1P2",0.059565502767836,0.255072028321106,0.0273175311006723,0.658044937810386
"ARL14EP__P1P2__secondary__FWD__40","ARL14EP__P1P2",0.00816086385383997,0.300567778311424,0.00382160395129685,0.687449753883439
"ARL14EP__P1P2__secondary__RVS__-21","ARL14EP__P1P2",0.0974392585661223,0.218099246789075,3.82302755533485e-10,0.6844614942625
"ARL14EP__P1P2__secondary__FWD__44","ARL14EP__P1P2",0.243416342290229,0,0.0341643087556721,0.722419348954099
"ARL14EP_-_30344694.23-P1P2","ARL14EP__P1P2",3.77602349867254e-10,0.39462146345037,0.00846411051132872,0.596914425660699
"ARL14EP_+_30344695.23-P1P2","ARL14EP__P1P2",0.0436043385146168,0.422439208693908,0,0.533956452791475
"ARL14EP_-_30344654.23-P1P2","ARL14EP__P1P2",0.160745615544549,0.0776979588143449,0.0697880628596791,0.691768362781427
"ARL14EP_-_30344703.23-P1P2","ARL14EP__P1P2",0.14050804842439,0.186835033871524,0.00810569013926566,0.66455122756482
"ARRDC4_+_98503988.23-P1P2","ARRDC4__P1P2",0,0.0476096673746779,0.680310361632271,0.272079970993051
"ARRDC4__P1P2__primary__RVS__58","ARRDC4__P1P2",0.0966957535809717,0,0.0915966085855213,0.811707637833507
"ARRDC4__P1P2__primary__FWD__16","ARRDC4__P1P2",0.042332126220712,0.0474726316522788,0.199824211732474,0.710371030394535
"ARRDC4__P1P2__primary__RVS__93","ARRDC4__P1P2",0.307216784900325,6.80897488267581e-09,0.0605684887140765,0.632214719576623
"ARRDC4__P1P2__primary__RVS__94","ARRDC4__P1P2",0.371069159426327,0,0.222028740490276,0.406902100083396
"ARRDC4__P1P2__primary__FWD__98","ARRDC4__P1P2",0.319565606857796,0,0,0.680434393142204
"ARRDC4__P1P2__primary__RVS__12","ARRDC4__P1P2",0,0,0.342498928806572,0.657501071193428
"ARRDC4__P1P2__primary__RVS__98","ARRDC4__P1P2",0.226129901791698,0.0620353357927758,0.115561000395588,0.596273762019938
"ASPM_+_197115633.23-P1P2","ASPM__P1P2",0,0.31600886283858,0.355607547786929,0.328383589374491
"ASPM_-_197115684.23-P1P2","ASPM__P1P2",0,0.202543843280729,0.400037289850989,0.397418866868282
"ASPM_-_197115568.23-P1P2","ASPM__P1P2",0.0605415959272849,0.287856096402283,0.189176441629163,0.462425866041268
"ASPM_+_197115347.23-P1P2","ASPM__P1P2",0.0967735215912489,0.233584778187016,0.263295756472328,0.406345943749407
"ASPM_+_197115344.23-P1P2","ASPM__P1P2",0.0132846035023461,0.216151318768702,0.368826722355631,0.401737355373321
"ASPM__P1P2__secondary__RVS__78","ASPM__P1P2",0.0628692565967349,0.214111011020935,0.303388319451161,0.419631412931168
"ASPM__P1P2__secondary__RVS__93","ASPM__P1P2",0,0,0,1
"ASPM__P1P2__secondary__RVS__96","ASPM__P1P2",0.0423087135249373,0,0,0.957691286475063
"ASUN_-_27091288.23-P1P2","ASUN__P1P2",0.245395520640559,3.76987911863187e-09,0.224473791689348,0.530130683900215
"ASUN_-_27090913.23-P1P2","ASUN__P1P2",0,0,0,1
"ASUN__P1P2__primary__FWD__73","ASUN__P1P2",0.221822576811788,0,0,0.778177423188212
"ASUN_-_27090898.23-P1P2","ASUN__P1P2",0,0,0.950507199858894,0.0494928001411058
"ASUN__P1P2__secondary__FWD__45","ASUN__P1P2",1.54641327269163e-09,9.68513889785088e-10,0.0116490618541801,0.988350935630893
"ASUN__P1P2__secondary__RVS__47","ASUN__P1P2",0.145215698357223,0.2520472780658,2.07582799169977e-10,0.602737023369394
"ASUN__P1P2__secondary__FWD__75","ASUN__P1P2",0.333022550987511,0,0.229585563543348,0.43739188546914
"ASUN_+_27090863.23-P1P2","ASUN__P1P2",0,0,0.856585462579436,0.143414537420564
"ASXL2_+_26101289.23-P1P2","ASXL2__P1P2",0.00926368360650181,0.318275907181981,0.0771204664196153,0.595339942791902
"ASXL2_-_26100758.23-P1P2","ASXL2__P1P2",0.22733215698706,0.173428638705374,0,0.599239204307566
"ASXL2__P1P2__secondary__FWD__45","ASXL2__P1P2",0.150814726444181,0.306276275215987,0,0.542908998339832
"ASXL2_+_26100928.23-P1P2","ASXL2__P1P2",0,0.274201751784323,0.0155699733403905,0.710228274875286
"ASXL2_+_26101341.23-P1P2","ASXL2__P1P2",0.157200614446156,0.12051183810111,0,0.722287547452734
"ASXL2__P1P2__secondary__RVS__29","ASXL2__P1P2",0.071084553867589,0.237200808303205,0.0589587717308787,0.632755866098327
"ASXL2__P1P2__secondary__FWD__29","ASXL2__P1P2",0.120693779069245,0.122002183504533,0.146242367708427,0.611061669717795
"ASXL2_+_26101313.23-P1P2","ASXL2__P1P2",0.0231869752149458,0.360484806615693,0.146666355612139,0.469661862557222
"ATF6_-_161736133.23-P1P2","ATF6__P1P2",0.138335643688379,0.245796343316659,0.400274006496428,0.215594006498535
"ATF6_+_161736096.23-P1P2","ATF6__P1P2",0.0412382680938629,0.204391055065207,0.271295668933533,0.483075007907398
"ATF6_+_161736292.23-P1P2","ATF6__P1P2",0,0.0203443869040513,0.672189762072353,0.307465851023595
"ATF6_+_161736178.23-P1P2","ATF6__P1P2",0,0.195035158127661,0.413870229801178,0.391094612071161
"ATF6__P1P2__primary__RVS__27","ATF6__P1P2",0.103229004102271,0.152212217055409,0.383900022696052,0.360658756146267
"ATF6__P1P2__primary__FWD__65","ATF6__P1P2",0.173042655015266,0,0.299368165497789,0.527589179486945
