sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TMSB10_-_85132842.23-P1P2	TMSB10__P1P2	4452.1	4021.4/4015.7	4452.1	4018.5	-0.14779	16.563	4.6416e+05	0.63642	0.26225	0.73775	0.5245	0.75337	False
non-targeting_00369	negative_control__na	5406.1	5219.9/4596.9	5406.1	4908.4	-0.13931	1.9403e+05	6.1202e+05	0.63618	0.26233	0.73767	0.52466	0.75348	False
non-targeting_01653	negative_control__na	2588.9	2312.9/2275.6	2588.9	2294.3	-0.17421	694.75	2.1451e+05	0.63604	0.26237	0.73763	0.52475	0.7535	False
NOTCH2NL__145208892__FWD__732	NOTCH2NL__145208892	4008.9	4291/4530.8	4008.9	4410.9	0.13783	28755	3.9977e+05	0.63578	0.73754	0.26246	0.52492	0.75363	True
NDUFS4__P1P2__primarysecondary__RVS__36	NDUFS4__P1P2	5436.2	6273.2/5597.3	5436.2	5935.2	0.12669	2.2837e+05	6.1688e+05	0.63541	0.73742	0.26258	0.52516	0.75386	True
NEUROD1__P1P2__primary__FWD__30	NEUROD1__P1P2	5272.2	5555.7/5964.3	5272.2	5760	0.12766	83472	5.9054e+05	0.63487	0.73724	0.26276	0.52551	0.75403	True
BRD1__P1P2__primarysecondary__FWD__-4	BRD1__P1P2	3805.4	3213.8/3623.5	3805.4	3418.7	-0.15459	83922	3.7119e+05	0.63483	0.26277	0.73723	0.52554	0.75403	False
GNAI1__P1P2__secondary__FWD__53	GNAI1__P1P2	4979.4	4717/4305.3	4979.4	4511.2	-0.14244	84747	5.4439e+05	0.63462	0.26284	0.73716	0.52567	0.75403	False
non-targeting_01009	negative_control__na	5411.3	4974.1/4854.9	5411.3	4914.5	-0.13888	7106.9	6.1286e+05	0.6345	0.26288	0.73712	0.52575	0.75403	False
non-targeting_00645	negative_control__na	4460.4	4511.8/3543.4	4460.4	4027.6	-0.14723	4.6889e+05	4.6539e+05	0.63448	0.26288	0.73712	0.52577	0.75403	False
SAMD1_+_14201130.23-P1P2	SAMD1__P1P2	4927.5	5189.8/5594.5	4927.5	5392.2	0.12997	81909	5.3632e+05	0.63443	0.7371	0.2629	0.5258	0.75403	True
non-targeting_01218	negative_control__na	4363.9	3716.6/4159.1	4363.9	3937.9	-0.14817	97898	4.5111e+05	0.6343	0.26294	0.73706	0.52589	0.75403	False
MANSC1__P1P2__secondary__RVS__5	MANSC1__P1P2	4708.5	4966.9/5349.5	4708.5	5158.2	0.13158	73213	5.0269e+05	0.63428	0.73705	0.26295	0.5259	0.75403	True
ACADS__P1P2__primary__FWD__90	ACADS__P1P2	5408.1	6108.3/5698.9	5408.1	5903.6	0.12643	83827	6.1235e+05	0.63312	0.73667	0.26333	0.52665	0.755	True
PTPN20A__46619211__RVS__63	PTPN20A__46619211	4490.5	5184.6/4663	4490.5	4923.8	0.13287	1.3601e+05	4.6987e+05	0.63211	0.73634	0.26366	0.52731	0.75575	True
DCP1A_-_53381419.23-P1P2	DCP1A__P1P2	4196.8	4233.9/3333.8	4196.8	3783.9	-0.14938	4.0512e+05	4.2671e+05	0.63208	0.26367	0.73633	0.52734	0.75575	False
DUSP22__292259__RVS__57	DUSP22__292259	4258	4980.4/4369.6	4258	4675	0.13476	1.8651e+05	4.3561e+05	0.6318	0.73624	0.26376	0.52752	0.75591	True
BRD2_+_32940413.23-P1	BRD2__P1	4935.8	5543.3/5254.5	4935.8	5398.9	0.12935	41694	5.3761e+05	0.63157	0.73617	0.26383	0.52767	0.75601	True
SPRR2G__P1P2__primarysecondary__FWD__425	SPRR2G__P1P2	5101.9	5538.1/5613.2	5101.9	5575.6	0.12807	2815.4	5.6356e+05	0.63102	0.73599	0.26401	0.52803	0.7563	True
non-targeting_01344	negative_control__na	4073.2	4340.7/4612.7	4073.2	4476.7	0.13624	36998	4.0894e+05	0.63097	0.73597	0.26403	0.52806	0.7563	True
ELMO3_+_67233049.23-P1P2	ELMO3__P1P2	5150.7	5197/4150.7	5150.7	4673.9	-0.14012	5.4739e+05	5.7125e+05	0.63089	0.26406	0.73594	0.52811	0.7563	False
non-targeting_00090	negative_control__na	3953.9	3975.8/4721.7	3953.9	4348.8	0.13731	2.7821e+05	3.9198e+05	0.63074	0.7359	0.2641	0.52821	0.7563	True
C20orf196_-_5731074.23-P1P2	C20orf196__P1P2	5230.6	4157.2/5340.2	5230.6	4748.7	-0.13942	6.9976e+05	5.8392e+05	0.63066	0.26413	0.73587	0.52826	0.7563	False
GOLGA7B__P1P2__secondary__RVS__62	GOLGA7B__P1P2	4294.3	4236/3515.4	4294.3	3875.7	-0.14793	2.5961e+05	4.4091e+05	0.63043	0.26421	0.73579	0.52841	0.75631	False
EVX2__P1P2__primarysecondary__FWD__45	EVX2__P1P2	4532	4192.5/4001.7	4532	4097.1	-0.14553	18200	4.7607e+05	0.63041	0.26421	0.73579	0.52842	0.75631	False
non-targeting_00834	negative_control__na	5049	5156.6/5880.5	5049	5518.6	0.12827	2.6201e+05	5.5525e+05	0.63016	0.73571	0.26429	0.52859	0.75643	True
ELOF1__P1P2__primary__RVS__16	ELOF1__P1P2	3840.7	4054.6/4399.4	3840.7	4227	0.13823	59459	3.761e+05	0.62988	0.73561	0.26439	0.52877	0.75658	True
SKP2_-_36152309.23-P1P2	SKP2__P1P2	3590.6	3711.4/4204.7	3590.6	3958.1	0.14056	1.2168e+05	3.4171e+05	0.62874	0.73524	0.26476	0.52952	0.75739	True
GOLGA7B__P1P2__secondary__FWD__85	GOLGA7B__P1P2	4574.6	4998/5024.5	4574.6	5011.2	0.13149	350.19	4.8245e+05	0.6286	0.73519	0.26481	0.52961	0.75739	True
CORIN__P1P2__primary__RVS__75	CORIN__P1P2	4431.4	3727/4282.1	4431.4	4004.5	-0.14608	1.5406e+05	4.6108e+05	0.6286	0.26481	0.73519	0.52961	0.75739	False
HIBADH_-_27702365.23-P1P2	HIBADH__P1P2	4655.6	4247.4/4179.6	4655.6	4213.5	-0.14391	2299.5	4.9466e+05	0.62854	0.26482	0.73518	0.52965	0.75739	False
non-targeting_01324	negative_control__na	5056.3	4663.1/6386.3	5056.3	5524.7	0.12781	1.4846e+06	5.5639e+05	0.62804	0.73501	0.26499	0.52998	0.75775	True
CSPP1__P1P2__secondary__RVS__-4	CSPP1__P1P2	6135.8	6620.4/6726.3	6135.8	6673.4	0.12114	5601.2	7.33e+05	0.62788	0.73496	0.26504	0.53008	0.75778	True
BIVM__P1__primarysecondary__FWD__48	BIVM__P1	3857.3	4688/3798.6	3857.3	4243.3	0.13756	3.9552e+05	3.7842e+05	0.62746	0.73482	0.26518	0.53036	0.75806	True
ATP12A__25254345__RVS__44	ATP12A__P1P2	4001.6	3352.7/3858.2	4001.6	3605.5	-0.15035	1.2777e+05	3.9874e+05	0.62733	0.26522	0.73478	0.53044	0.75808	False
UBE2E3__P1P2__primary__RVS__38	UBE2E3__P1P2	2990.6	3183.7/3440.9	2990.6	3312.3	0.14738	33071	2.634e+05	0.62695	0.73466	0.26534	0.53069	0.75832	True
ZBTB2_-_151712690.23-P1P2	ZBTB2__P1P2	4004.7	3908.4/4893.1	4004.7	4400.8	0.13602	4.8483e+05	3.9918e+05	0.62683	0.73462	0.26538	0.53077	0.75832	True
non-targeting_00175	negative_control__na	5743.4	5255.1/5210.8	5743.4	5232.9	-0.13427	983.1	6.6714e+05	0.62501	0.26598	0.73402	0.53196	0.75991	False
UNC13B__P1P2__primary__FWD__3	UNC13B__P1P2	3716.2	3462.6/3221.1	3716.2	3341.9	-0.15312	29168	3.5885e+05	0.62482	0.26604	0.73396	0.53209	0.75998	False
AGO2__141644983__FWD__67	AGO2__141644983	3884.3	3651.3/3345	3884.3	3498.1	-0.15103	46917	3.822e+05	0.62465	0.2661	0.7339	0.5322	0.76003	False
ACTR5__P1P2__primarysecondary__FWD__35	ACTR5__P1P2	3840.7	3920.8/2994.7	3840.7	3457.8	-0.15148	4.2884e+05	3.761e+05	0.62439	0.26618	0.73382	0.53237	0.76016	False
CAPG__P1__primarysecondary__FWD__64	CAPG__P1	4399.2	4895.4/4745.9	4399.2	4820.7	0.13196	11163	4.5632e+05	0.62393	0.73366	0.26634	0.53268	0.76048	True
IL18R1__P1__primarysecondary__RVS__55	IL18R1__P1	3793	4321/4023.1	3793	4172.1	0.1374	44376	3.6946e+05	0.62368	0.73358	0.26642	0.53284	0.7606	True
MIEF1__P1P2__primary__FWD__39	MIEF1__P1P2	3743.1	3090.4/3644.9	3743.1	3367.7	-0.15245	1.5372e+05	3.6257e+05	0.62355	0.26646	0.73354	0.53293	0.76062	False
non-targeting_01530	negative_control__na	4629.6	5622.1/4510.3	4629.6	5066.2	0.12998	6.1807e+05	4.9074e+05	0.62319	0.73342	0.26658	0.53316	0.76084	True
non-targeting_00214	negative_control__na	4286	3869/5529.3	4286	4699.2	0.13273	1.3783e+06	4.397e+05	0.62304	0.73337	0.26663	0.53326	0.76087	True
PLA2G7__P1P2__secondary__RVS__14	PLA2G7__P1P2	5466.3	4793.8/5156.7	5466.3	4975.2	-0.13576	65873	6.2175e+05	0.62273	0.26673	0.73327	0.53346	0.76104	False
non-targeting_00435	negative_control__na	4536.2	5374.3/4556.9	4536.2	4965.6	0.13045	3.3413e+05	4.7669e+05	0.62191	0.733	0.267	0.534	0.76163	True
PAXIP1__P1P2__primary__RVS__38	PAXIP1__P1P2	3194	3796.4/3260.2	3194	3528.3	0.14357	1.4377e+05	2.8927e+05	0.62158	0.73289	0.26711	0.53422	0.76163	True
non-targeting_01078	negative_control__na	5831.7	5812.8/4824.2	5831.7	5318.5	-0.13286	4.8873e+05	6.8179e+05	0.62146	0.26715	0.73285	0.5343	0.76163	False
non-targeting_00738	negative_control__na	3467	3751.9/3890.8	3467	3821.3	0.14034	9656.4	3.2509e+05	0.62143	0.73284	0.26716	0.53431	0.76163	True
non-targeting_01397	negative_control__na	3513.7	2902.8/3409.3	3513.7	3156	-0.15485	1.2825e+05	3.3135e+05	0.62143	0.26716	0.73284	0.53432	0.76163	False
NOTCH2__120611488__FWD__61	NOTCH2__120611488	4528.9	3918.8/4282.1	4528.9	4100.4	-0.14337	65988	4.7561e+05	0.62136	0.26718	0.73282	0.53436	0.76163	False
ARF1__P1P2__primary__FWD__34	ARF1__P1P2	4897.4	5854.3/4846.5	4897.4	5350.4	0.1276	5.078e+05	5.3166e+05	0.62126	0.73279	0.26721	0.53443	0.76163	True
HCN2__P1P2__secondary__FWD__32	HCN2__P1P2	4786.4	3784/4897.8	4786.4	4340.9	-0.14091	6.2025e+05	5.1457e+05	0.62101	0.2673	0.7327	0.53459	0.76176	False
ZNF43__P1__primarysecondary__RVS__477	ZNF43__P1	4725.1	4208/4360.3	4725.1	4284.2	-0.14131	11596	5.0522e+05	0.62038	0.2675	0.7325	0.53501	0.76214	False
PCSK1N__P1P2__primary__RVS__54	PCSK1N__P1P2	4261.1	4823.8/4517.7	4261.1	4670.8	0.1324	46848	4.3606e+05	0.62036	0.73249	0.26751	0.53502	0.76214	True
UBE3A__P1P2__primary__FWD__64	UBE3A__P1P2	4195.7	3780.9/3800.5	4195.7	3790.7	-0.14642	191.84	4.2656e+05	0.62016	0.26758	0.73242	0.53515	0.76222	False
non-targeting_00620	negative_control__na	5106.1	5655.3/5487.4	5106.1	5571.3	0.12578	14089	5.6422e+05	0.6194	0.73217	0.26783	0.53565	0.76282	True
NBPF14__148025047__RVS__429	NBPF14__148025047	4130.3	3987.2/3473.5	4130.3	3730.4	-0.1469	1.3193e+05	4.1712e+05	0.61928	0.26786	0.73214	0.53573	0.76282	False
STMND1__17102100__RVS__34	STMND1__P1P2	3957	4593.7/4095.8	3957	4344.7	0.13483	1.2396e+05	3.9242e+05	0.61897	0.73203	0.26797	0.53594	0.763	True
FAR1__P1P2__secondary__FWD__37	FAR1__P1P2	4767.7	5131.7/5289	4767.7	5210.4	0.12807	12367	5.1171e+05	0.61884	0.73199	0.26801	0.53602	0.76301	True
SERF1A__70196291__RVS__212	SERF1A__70196291	4660.8	4476.5/3974.7	4660.8	4225.6	-0.14138	1.2593e+05	4.9545e+05	0.61824	0.26821	0.73179	0.53642	0.76337	False
non-targeting_00462	negative_control__na	4572.5	4423.7/3862.9	4572.5	4143.3	-0.14219	1.5723e+05	4.8214e+05	0.6182	0.26822	0.73178	0.53644	0.76337	False
FAM222B_-_27169350.23-P1	FAM222B__P1	3938.3	3987.2/4661.2	3938.3	4324.2	0.13483	2.2712e+05	3.8978e+05	0.6181	0.73174	0.26826	0.53651	0.76337	True
non-targeting_01532	negative_control__na	4921.3	4406/4532.6	4921.3	4469.3	-0.13895	8013.9	5.3536e+05	0.61773	0.26838	0.73162	0.53676	0.76361	False
non-targeting_00572	negative_control__na	4923.4	5304.9/5444.6	4923.4	5374.7	0.12651	9758	5.3568e+05	0.61665	0.73127	0.26873	0.53747	0.76438	True
PKDCC_+_42275596.23-P1P2	PKDCC__P1P2	5070.8	5341.1/5722.1	5070.8	5531.6	0.12548	72580	5.5867e+05	0.61658	0.73124	0.26876	0.53751	0.76438	True
SERBP1__P1P2__primary__FWD__249	SERBP1__P1P2	5994.6	5225/5725.9	5994.6	5475.5	-0.13067	1.2542e+05	7.0909e+05	0.61655	0.26877	0.73123	0.53753	0.76438	False
non-targeting_01235	negative_control__na	5834.8	5479/5172.6	5834.8	5325.8	-0.13166	46960	6.8231e+05	0.61619	0.26889	0.73111	0.53777	0.76457	False
PTBP1_+_797887.23-P1P2	PTBP1__P1P2	3556.3	2594.9/3802.3	3556.3	3198.6	-0.15288	7.2897e+05	3.3708e+05	0.61607	0.26892	0.73108	0.53785	0.76457	False
non-targeting_01689	negative_control__na	3060.1	3225.2/2252.3	3060.1	2738.8	-0.16	4.7324e+05	2.7216e+05	0.61596	0.26896	0.73104	0.53792	0.76457	False
non-targeting_00830	negative_control__na	5154.9	4414.3/4963.9	5154.9	4689.1	-0.13659	1.5102e+05	5.7191e+05	0.61587	0.26899	0.73101	0.53798	0.76457	False
HELLS_-_96305780.23-P1P2	HELLS__P1P2	4575.6	4850.8/5155.8	4575.6	5003.3	0.12887	46518	4.8261e+05	0.61558	0.73091	0.26909	0.53817	0.76472	True
non-targeting_00626	negative_control__na	6286.3	7246.6/6397.5	6286.3	6822	0.11797	3.6053e+05	7.5875e+05	0.61503	0.73073	0.26927	0.53854	0.76513	True
non-targeting_01853	negative_control__na	4452.1	4535.6/5206.1	4452.1	4870.9	0.12966	2.2477e+05	4.6416e+05	0.61463	0.7306	0.2694	0.5388	0.7653	True
non-targeting_00596	negative_control__na	4173.9	3755/3793	4173.9	3774	-0.14527	724.04	4.2341e+05	0.61461	0.26941	0.73059	0.53881	0.7653	False
G3BP2__P1P2__primarysecondary__FWD__52	G3BP2__P1P2	5439.3	4617.5/5295.5	5439.3	4956.5	-0.13406	2.2984e+05	6.1738e+05	0.61441	0.26947	0.73053	0.53894	0.76537	False
KRTCAP3__P1P2__secondary__RVS__448	KRTCAP3__P1P2	5294	4450.6/5191.2	5294	4820.9	-0.13502	2.7423e+05	5.9402e+05	0.61379	0.26968	0.73032	0.53936	0.76585	False
USP48__P1P2__secondary__RVS__53	USP48__P1P2	3845.9	4417.4/4027.8	3845.9	4222.6	0.13477	75922	3.7683e+05	0.61364	0.73027	0.26973	0.53945	0.76587	True
HIST1H1E__P1P2__primarysecondary__FWD__-10	HIST1H1E__P1P2	4545.5	5251/4688.2	4545.5	4969.6	0.12864	1.5835e+05	4.7809e+05	0.61325	0.73015	0.26985	0.53971	0.76612	True
non-targeting_00408	negative_control__na	5575.3	6987.4/5143.7	5575.3	6065.6	0.12158	1.6997e+06	6.3949e+05	0.61312	0.7301	0.2699	0.5398	0.76614	True
non-targeting_01806	negative_control__na	4932.7	4481.7/6282	4932.7	5381.8	0.12569	1.6205e+06	5.3713e+05	0.6128	0.72999	0.27001	0.54001	0.76633	True
non-targeting_01436	negative_control__na	4339	3865.9/3993.3	4339	3929.6	-0.14294	8114.8	4.4745e+05	0.61199	0.27027	0.72973	0.54054	0.76697	False
UBE3A__P1P2__primary__RVS__57	UBE3A__P1P2	4492.6	5531.9/4292.3	4492.6	4912.1	0.12876	7.683e+05	4.7018e+05	0.61179	0.72966	0.27034	0.54068	0.76705	True
LNP1__P1P2__primary__FWD__52	LNP1__P1P2	5504.7	6057.5/5919.6	5504.7	5988.6	0.12153	9507.3	6.2798e+05	0.61062	0.72927	0.27073	0.54145	0.76779	True
OXR1__all__secondary__RVS__35	OXR1__ENST00000312046.6	3590.6	2789.8/3677.5	3590.6	3233.7	-0.15099	3.9403e+05	3.4171e+05	0.61053	0.27075	0.72925	0.54151	0.76779	False
MSI1_-_120806897.23-P1P2	MSI1__P1P2	4396.1	4815.5/4800.9	4396.1	4808.2	0.12926	107.04	4.5586e+05	0.61044	0.72921	0.27079	0.54157	0.76779	True
non-targeting_01892	negative_control__na	5029.3	5848.1/5117.6	5029.3	5482.9	0.12456	2.6681e+05	5.5216e+05	0.61042	0.72921	0.27079	0.54158	0.76779	True
non-targeting_00867	negative_control__na	4387.8	4521.1/5077.6	4387.8	4799.3	0.12932	1.5482e+05	4.5463e+05	0.6104	0.7292	0.2708	0.5416	0.76779	True
non-targeting_00200	negative_control__na	4600.6	5189.8/4862.4	4600.6	5026.1	0.1276	53597	4.8636e+05	0.61017	0.72912	0.27088	0.54175	0.76789	True
non-targeting_00977	negative_control__na	3613.4	3140.2/3370.1	3613.4	3255.2	-0.15058	26433	3.4481e+05	0.61005	0.27092	0.72908	0.54183	0.76789	False
non-targeting_00995	negative_control__na	3381.9	3853.5/3593.7	3381.9	3723.6	0.13881	33741	3.1379e+05	0.60994	0.72905	0.27095	0.5419	0.76789	True
USP3__P1P2__secondary__RVS__39	USP3__P1P2	3547	3446/2941.6	3547	3193.8	-0.15124	1.272e+05	3.3582e+05	0.60935	0.27115	0.72885	0.54229	0.76833	False
G3BP2__P1P2__primarysecondary__FWD__45	G3BP2__P1P2	4830	5000.1/5538.6	4830	5269.4	0.12559	1.4503e+05	5.2126e+05	0.60859	0.7286	0.2714	0.5428	0.76893	True
non-targeting_01775	negative_control__na	4026.5	3552.8/3728.8	4026.5	3640.8	-0.14525	15477	4.0228e+05	0.60818	0.27153	0.72847	0.54307	0.7692	False
non-targeting_00482	negative_control__na	4515.4	4816.6/5050.5	4515.4	4933.6	0.12773	27371	4.7359e+05	0.60757	0.72826	0.27174	0.54347	0.7696	True
INPP4A__P1P2__primarysecondary__RVS__39	INPP4A__P1P2	3505.4	3992.4/3716.6	3505.4	3854.5	0.13692	38015	3.3023e+05	0.60746	0.72823	0.27177	0.54355	0.7696	True
non-targeting_01566	negative_control__na	4758.3	4304.4/4344.5	4758.3	4324.5	-0.13791	801.52	5.1028e+05	0.60739	0.27179	0.72821	0.54359	0.7696	False
non-targeting_00492	negative_control__na	4596.4	5283.1/4756.2	4596.4	5019.6	0.12705	1.3881e+05	4.8573e+05	0.60727	0.72816	0.27184	0.54367	0.7696	True
CTIF_+_46065406.23-P1P2	CTIF__P1P2	5052.1	5568.2/5440.8	5052.1	5504.5	0.12371	8109.2	5.5574e+05	0.60687	0.72803	0.27197	0.54394	0.76987	True
non-targeting_01453	negative_control__na	6206.4	5797.3/5568.4	6206.4	5682.9	-0.12711	26186	7.4505e+05	0.60651	0.27209	0.72791	0.54417	0.76994	False
non-targeting_01680	negative_control__na	4094	5248.9/3717.6	4094	4483.2	0.131	1.1724e+06	4.1191e+05	0.60646	0.7279	0.2721	0.54421	0.76994	True
CST1__P1P2__primarysecondary__RVS__43	CST1__P1P2	3821	3610.9/3290	3821	3450.4	-0.14712	51472	3.7336e+05	0.60643	0.27211	0.72789	0.54423	0.76994	False
HOXC4_+_54448067.23-ENST00000430889.2	HOXC4__ENST00000430889.2	3109.9	3172.3/2407.9	3109.9	2790.1	-0.15651	2.9218e+05	2.7849e+05	0.60604	0.27224	0.72776	0.54448	0.77003	False
non-targeting_00221	negative_control__na	5551.4	4873.6/5262.9	5551.4	5068.3	-0.13134	75790	6.3559e+05	0.60602	0.27225	0.72775	0.5445	0.77003	False
HIST1H2AB__P1P2__primarysecondary__FWD__79	HIST1H2AB__P1P2	4754.2	4275.4/4367.8	4754.2	4321.6	-0.13761	4264.6	5.0965e+05	0.60598	0.27227	0.72773	0.54453	0.77003	False
non-targeting_01715	negative_control__na	4954.5	4658/4360.3	4954.5	4509.1	-0.13587	44297	5.4051e+05	0.60582	0.27232	0.72768	0.54463	0.77007	False
PSMG3__P2__primarysecondary__FWD__63	PSMG3__P2	5775.6	5514.3/7030	5775.6	6272.1	0.11896	1.1486e+06	6.7247e+05	0.60547	0.72756	0.27244	0.54487	0.77025	True
KIDINS220__P1P2__primarysecondary__FWD__54	KIDINS220__P1P2	3910.3	3169.2/3899.2	3910.3	3534.2	-0.14583	2.6644e+05	3.8584e+05	0.60539	0.27246	0.72754	0.54492	0.77025	False
LSR__P1P2__primary__RVS__63	LSR__P1P2	5160.1	4597.8/4806.5	5160.1	4702.2	-0.13404	21771	5.7273e+05	0.60506	0.27257	0.72743	0.54514	0.77045	False
GPBP1__P1P2__primary__FWD__54	GPBP1__P1P2	4302.6	4507.6/4901.5	4302.6	4704.6	0.12881	77568	4.4212e+05	0.60446	0.72723	0.27277	0.54554	0.77089	True
COPE_-_19029742.23-P1P2	COPE__P1P2	3407.9	2999.2/3136.3	3407.9	3067.8	-0.15163	9400.5	3.1722e+05	0.60382	0.27298	0.72702	0.54596	0.77124	False
EVI5__P1P2__secondary__RVS__90	EVI5__P1P2	4969.1	5535/5292.7	4969.1	5413.9	0.12366	29351	5.4277e+05	0.60376	0.727	0.273	0.546	0.77124	True
SND1__P1P2__primary__RVS__68	SND1__P1P2	3731.7	4104.3/4084.6	3731.7	4094.5	0.1338	195.27	3.61e+05	0.60373	0.72699	0.27301	0.54602	0.77124	True
PCSK1N_-_48693574.23-P1P2	PCSK1N__P1P2	3597.8	3875.2/4026.8	3597.8	3951	0.13507	11491	3.4269e+05	0.60337	0.72687	0.27313	0.54626	0.77137	True
SHC1_+_154946876.23-P2	SHC1__P2	3408.9	3506.2/3991.4	3408.9	3748.8	0.13709	1.1774e+05	3.1736e+05	0.60336	0.72687	0.27313	0.54627	0.77137	True
ANAPC7__P1P2__secondary__FWD__45	ANAPC7__P1P2	5488.1	5486.3/4536.4	5488.1	5011.3	-0.13108	4.5118e+05	6.2529e+05	0.60291	0.27328	0.72672	0.54657	0.77153	False
non-targeting_00024	negative_control__na	4689.8	5695.7/4536.4	4689.8	5116	0.12546	6.7204e+05	4.9985e+05	0.60283	0.72669	0.27331	0.54662	0.77153	True
KAT6B__P1P2__primary__FWD__47	KAT6B__P1P2	4964.9	5368.1/5449.2	4964.9	5408.7	0.12348	3290	5.4213e+05	0.60269	0.72664	0.27336	0.54672	0.77153	True
JMJD1C__P1P2__primary__FWD__37	JMJD1C__P1P2	5919.9	5568.2/5265.7	5919.9	5416.9	-0.12807	45744	6.9653e+05	0.60263	0.27338	0.72662	0.54675	0.77153	False
non-targeting_01026	negative_control__na	3840.7	3916.7/4503.8	3840.7	4210.2	0.13249	1.7232e+05	3.761e+05	0.60252	0.72659	0.27341	0.54683	0.77153	True
MRE11A__P1P2__primary__RVS__476	MRE11A__P1P2	4952.5	5241.6/5548.9	4952.5	5395.3	0.12352	47206	5.4019e+05	0.60247	0.72657	0.27343	0.54686	0.77153	True
ZNRF3_+_29279980.23-P1P2	ZNRF3__P1P2	4190.5	5289.3/3877.8	4190.5	4583.6	0.1293	9.9619e+05	4.2581e+05	0.60229	0.72651	0.27349	0.54698	0.77159	True
PTPN20A__46639859__FWD__-16	PTPN20A__46639859	3812.7	3539.3/3351.5	3812.7	3445.4	-0.14609	17641	3.722e+05	0.602	0.27359	0.72641	0.54717	0.77169	False
ZFAT__P1__primarysecondary__FWD__61	ZFAT__P1	4930.7	5951.8/4791.6	4930.7	5371.7	0.12357	6.7301e+05	5.3681e+05	0.60194	0.72639	0.27361	0.54721	0.77169	True
UFM1__P1P2__primary__RVS__46	UFM1__P1P2	5885.6	5950.7/4820.5	5885.6	5385.6	-0.12807	6.3876e+05	6.908e+05	0.60164	0.27371	0.72629	0.54742	0.77173	False
non-targeting_00174	negative_control__na	4137.6	4873.6/4179.6	4137.6	4526.6	0.1296	2.4081e+05	4.1817e+05	0.60155	0.72626	0.27374	0.54748	0.77173	True
PDZK1__145727481__RVS__33	PDZK1__145727481	4276.7	3977.9/5371.9	4276.7	4674.9	0.12841	9.7167e+05	4.3833e+05	0.60144	0.72623	0.27377	0.54755	0.77173	True
non-targeting_00197	negative_control__na	3803.3	3804.7/4534.5	3803.3	4169.6	0.13261	2.6627e+05	3.709e+05	0.60141	0.72622	0.27378	0.54757	0.77173	True
USMG5__P1P2__secondary__FWD__55	USMG5__P1P2	4908.9	5008.4/5687.7	4908.9	5348	0.12359	2.3074e+05	5.3343e+05	0.6013	0.72618	0.27382	0.54764	0.77173	True
ATL3__P1P2__primary__FWD__54	ATL3__P1P2	5110.2	4818.6/4498.2	5110.2	4658.4	-0.13353	51352	5.6487e+05	0.60117	0.27386	0.72614	0.54773	0.77174	False
KAT6B_-_76586407.23-P1P2	KAT6B__P1P2	4310.9	4000.7/3821	4310.9	3910.8	-0.1405	16147	4.4334e+05	0.60093	0.27394	0.72606	0.54789	0.77181	False
non-targeting_00612	negative_control__na	4312	4306.5/3517.3	4312	3911.9	-0.14045	3.1142e+05	4.4349e+05	0.60076	0.274	0.726	0.548	0.77181	False
HEXIM2__P2__primarysecondary__FWD__259	HEXIM2__P2	3938.3	3520.7/3605.8	3938.3	3563.2	-0.14434	3622.8	3.8978e+05	0.60074	0.27401	0.72599	0.54802	0.77181	False
non-targeting_01030	negative_control__na	3639.3	3872.1/4115.3	3639.3	3993.7	0.13402	29573	3.4834e+05	0.60044	0.72589	0.27411	0.54821	0.77186	True
GNA13__P1P2__primary__FWD__50	GNA13__P1P2	3567.7	3418/4416.2	3567.7	3917.1	0.13476	4.9815e+05	3.3862e+05	0.60044	0.72589	0.27411	0.54821	0.77186	True
non-targeting_01177	negative_control__na	4394	4176.9/3801.4	4394	3989.2	-0.13941	70502	4.5555e+05	0.59979	0.27432	0.72568	0.54865	0.77233	False
non-targeting_01307	negative_control__na	4005.8	4418.5/4351	4005.8	4384.7	0.13038	2276.8	3.9933e+05	0.5997	0.72565	0.27435	0.5487	0.77233	True
non-targeting_00451	negative_control__na	3581.2	4123/3739	3581.2	3931	0.13442	73730	3.4044e+05	0.5995	0.72558	0.27442	0.54884	0.77241	True
non-targeting_00224	negative_control__na	4976.3	5406.5/5428.7	4976.3	5417.6	0.12255	247.9	5.439e+05	0.59833	0.72519	0.27481	0.54962	0.77339	True
PHYH__P1P2__primary__RVS__37	PHYH__P1P2	3528.3	4016.2/3730.6	3528.3	3873.4	0.13461	40786	3.333e+05	0.59785	0.72503	0.27497	0.54994	0.7735	True
non-targeting_01524	negative_control__na	5338.6	4747.1/5003	5338.6	4875.1	-0.13101	32749	6.0117e+05	0.59783	0.27498	0.72502	0.54995	0.7735	False
TMEM258__P1P2__primary__RVS__45	TMEM258__P1P2	5647.9	5367.1/4963.9	5647.9	5165.5	-0.12879	81266	6.5139e+05	0.59776	0.275	0.725	0.55	0.7735	False
non-targeting_01786	negative_control__na	3381.9	3911.5/3522	3381.9	3716.7	0.13616	75876	3.1379e+05	0.59774	0.72499	0.27501	0.55002	0.7735	True
RHOG_-_3862066.23-P1P2	RHOG__P1P2	4740.7	3953/4677	4740.7	4315	-0.13571	2.6211e+05	5.0759e+05	0.5975	0.27509	0.72491	0.55017	0.77361	False
