sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
non-targeting_00769	negative_control__na	4441.1	4913.3/4659.3	4441.1	4786.3	0.10797	32256	7.2528e+05	0.40534	0.65739	0.34261	0.68523	0.99914	True
CYFIP2__P1P2__secondary__RVS__41	CYFIP2__P1P2	2689.7	2668.3/3248.4	2689.7	2958.3	0.13729	1.6826e+05	4.3926e+05	0.40532	0.65737	0.34263	0.68526	0.99914	True
non-targeting_00979	negative_control__na	4263.3	4495.2/4707.2	4263.3	4601.2	0.11001	22466	6.9625e+05	0.40494	0.65724	0.34276	0.68552	0.99914	True
non-targeting_00638	negative_control__na	3823	3826/4459.7	3823	4142.8	0.1159	2.0079e+05	6.2433e+05	0.40484	0.6572	0.3428	0.68559	0.99914	True
non-targeting_00284	negative_control__na	4127	3608.7/3980.6	4127	3794.7	-0.12108	69173	6.7398e+05	0.40477	0.34282	0.65718	0.68565	0.99914	False
CHST15__125852295__FWD__48	CHST15__P2	4708.7	3880.7/4827	4708.7	4353.9	-0.11303	4.4767e+05	7.6899e+05	0.40471	0.34285	0.65715	0.68569	0.99914	False
GPX3__P1P2__primarysecondary__FWD__25	GPX3__P1P2	4112.8	4922.8/3965.8	4112.8	4444.3	0.11181	4.5795e+05	6.7167e+05	0.40449	0.65707	0.34293	0.68585	0.99914	True
ZC3H14__P1P2__primary__FWD__54	ZC3H14__P1P2	3009.9	2747.4/2705.5	3009.9	2726.4	-0.14265	877.91	4.9155e+05	0.40432	0.34299	0.65701	0.68598	0.99914	False
non-targeting_01051	negative_control__na	4535	4729/5036.8	4535	4882.9	0.10661	47371	7.4062e+05	0.40426	0.65699	0.34301	0.68602	0.99914	True
EIF3F__P1P2__primarysecondary__FWD__28	EIF3F__P1P2	5400.6	5823.3/5737.1	5400.6	5780.2	0.097982	3709.6	8.8199e+05	0.4042	0.65697	0.34303	0.68607	0.99914	True
non-targeting_01808	negative_control__na	4123.9	3674.8/3909.9	4123.9	3792.3	-0.1209	27654	6.7349e+05	0.40406	0.34308	0.65692	0.68617	0.99914	False
LAMC1__P1P2__primarysecondary__FWD__38	LAMC1__P1P2	3922.9	3467.9/3732	3922.9	3599.9	-0.12393	34875	6.4066e+05	0.40354	0.34328	0.65672	0.68655	0.99914	False
non-targeting_01885	negative_control__na	4443.1	4186.7/4012.6	4443.1	4099.6	-0.11605	15155	7.2561e+05	0.40322	0.34339	0.65661	0.68678	0.99914	False
PDZK1__145727481__RVS__235	PDZK1__145727481	4475.4	4590.8/5049.4	4475.4	4820.1	0.10701	1.0513e+05	7.3089e+05	0.40316	0.65659	0.34341	0.68683	0.99914	True
LNPEP__P1P2__primary__RVS__44	LNPEP__P1P2	4549.2	4126.7/4277.2	4549.2	4202	-0.11451	11324	7.4293e+05	0.40282	0.34354	0.65646	0.68708	0.99914	False
XKR8__P1P2__primary__RVS__27	XKR8__P1P2	4199.7	4081.5/4984.4	4199.7	4532.9	0.11014	4.0757e+05	6.8586e+05	0.40239	0.6563	0.3437	0.6874	0.99914	True
MSI1__P1P2__secondary__RVS__46	MSI1__P1P2	3891.6	3423.6/3718.3	3891.6	3570.9	-0.12404	43436	6.3555e+05	0.40227	0.34374	0.65626	0.68749	0.99914	False
non-targeting_00217	negative_control__na	4095.7	4023.3/4825.8	4095.7	4424.6	0.11141	3.2204e+05	6.6887e+05	0.40214	0.65621	0.34379	0.68758	0.99914	True
CSNK2A1__P1P2__secondary__FWD__61	CSNK2A1__P1P2	5092.6	5326.1/5592.3	5092.6	5459.2	0.10028	35421	8.3168e+05	0.40205	0.65618	0.34382	0.68765	0.99914	True
CWC27__P1P2__primarysecondary__FWD__6	CWC27__P1P2	4455.2	4295.3/3929.3	4455.2	4112.3	-0.11552	66979	7.2759e+05	0.40201	0.34384	0.65616	0.68768	0.99914	False
TCF7L1__P1P2__secondary__FWD__59	TCF7L1__P1P2	3759.3	3306.2/3582.6	3759.3	3444.4	-0.12618	38184	6.1394e+05	0.40191	0.34388	0.65612	0.68775	0.99914	False
GTF2I__74071821__RVS__91	GTF2I__74071821	3148.3	3100.2/2619.9	3148.3	2860.1	-0.13845	1.1535e+05	5.1415e+05	0.40189	0.34388	0.65612	0.68776	0.99914	False
NR2E3__P1P2__secondary__FWD__67	NR2E3__P1P2	4009.8	4112.8/3256.4	4009.8	3684.6	-0.122	3.6674e+05	6.5485e+05	0.40189	0.34388	0.65612	0.68777	0.99914	False
non-targeting_01793	negative_control__na	3651.2	3600/3081.9	3651.2	3340.9	-0.1281	1.3424e+05	5.9629e+05	0.40186	0.34389	0.65611	0.68779	0.99914	False
HYDIN__71263838__RVS__27	HYDIN__71263838	4704.7	4512.6/4192.8	4704.7	4352.7	-0.11217	51141	7.6834e+05	0.40158	0.344	0.656	0.68799	0.99914	False
GTDC1__P1P2__primary__FWD__53	GTDC1__P1P2	3876.5	3832.9/4558.9	3876.5	4195.9	0.11421	2.6353e+05	6.3308e+05	0.40149	0.65597	0.34403	0.68806	0.99914	True
ARHGAP21__P1P2__primary__FWD__71	ARHGAP21__P1P2	3640.1	3789.5/4109.5	3640.1	3949.5	0.11765	51217	5.9448e+05	0.40124	0.65588	0.34412	0.68824	0.99914	True
CSPP1__P1P2__secondary__FWD__65	CSPP1__P1P2	4510.8	4184.1/4149.5	4510.8	4166.8	-0.11442	599.27	7.3666e+05	0.40082	0.34428	0.65572	0.68855	0.99914	False
GNPNAT1__P1P2__secondary__FWD__25	GNPNAT1__P1P2	3836.1	3537.4/3500.5	3836.1	3518.9	-0.12446	683.33	6.2648e+05	0.40068	0.34433	0.65567	0.68865	0.99914	False
CISD1__P1P2__primary__RVS__-1	CISD1__P1P2	4293.6	4416.1/3500.5	4293.6	3958.3	-0.11729	4.1923e+05	7.012e+05	0.40045	0.34441	0.65559	0.68882	0.99914	False
IRX1__P1P2__primarysecondary__FWD__69	IRX1__P1P2	3773.5	3543.5/3375	3773.5	3459.3	-0.12539	14199	6.1625e+05	0.40026	0.34448	0.65552	0.68897	0.99914	False
CACHD1__P1P2__primarysecondary__FWD__31	CACHD1__P1P2	3848.2	3169.8/5161.2	3848.2	4165.5	0.11426	1.9828e+06	6.2846e+05	0.4002	0.6555	0.3445	0.68901	0.99914	True
non-targeting_00625	negative_control__na	3350.3	4098.9/3193.6	3350.3	3646.3	0.12211	4.0974e+05	5.4714e+05	0.40018	0.65549	0.34451	0.68903	0.99914	True
non-targeting_01205	negative_control__na	4466.3	4262.3/5353.9	4466.3	4808.1	0.10635	5.9581e+05	7.2941e+05	0.40017	0.65548	0.34452	0.68903	0.99914	True
ILF3__P1P2__primary__RVS__29	ILF3__P1P2	3308.8	3054.2/2975.8	3308.8	3015	-0.13414	3072.7	5.4037e+05	0.39976	0.34466	0.65534	0.68933	0.99914	False
non-targeting_00043	negative_control__na	4100.7	3574.8/3972.7	4100.7	3773.7	-0.11985	79147	6.697e+05	0.39956	0.34474	0.65526	0.68948	0.99914	False
non-targeting_00236	negative_control__na	5136	4988/4552.1	5136	4770.1	-0.10661	95028	8.3877e+05	0.39956	0.34474	0.65526	0.68948	0.99914	False
GATA3__P1P2__secondary__RVS__99	GATA3__P1P2	6120.8	5674.7/5767.9	6120.8	5721.3	-0.097352	4351.1	9.9959e+05	0.39954	0.34475	0.65525	0.68949	0.99914	False
SERTAD1__P1P2__primarysecondary__FWD__38	SERTAD1__P1P2	3982.5	4604.7/4004.6	3982.5	4304.7	0.11219	1.8008e+05	6.504e+05	0.39943	0.65521	0.34479	0.68957	0.99914	True
TRIM52_-_180687694.23-P1P2	TRIM52__P1P2	4054.2	4517.8/4240.7	4054.2	4379.3	0.11123	38399	6.6211e+05	0.39943	0.65521	0.34479	0.68958	0.99914	True
GFRA4__3643246__RVS__17	GFRA4__ENST00000290417.2_ENST00000319242.3	3799.7	4330.1/3898.5	3799.7	4114.3	0.11473	93124	6.2054e+05	0.39935	0.65518	0.34482	0.68964	0.99914	True
NAIP__70315936__FWD__86	NAIP__70315936	4125	4430.9/4474.5	4125	4452.7	0.11028	950.89	6.7365e+05	0.39934	0.65518	0.34482	0.68964	0.99914	True
PLOD3__P1P2__secondary__FWD__54	PLOD3__P1P2	3768.4	3918.1/4245.3	3768.4	4081.7	0.11518	53513	6.1543e+05	0.39934	0.65518	0.34482	0.68965	0.99914	True
SRSF6__P1__primarysecondary__FWD__41	SRSF6__P1	4361.3	4782.9/4613.7	4361.3	4698.3	0.10736	14322	7.1225e+05	0.39931	0.65517	0.34483	0.68967	0.99914	True
GMEB1__P1P2__primary__RVS__41	GMEB1__P1P2	4452.2	4416.1/5169.1	4452.2	4792.6	0.10628	2.8351e+05	7.271e+05	0.39924	0.65514	0.34486	0.68971	0.99914	True
non-targeting_01272	negative_control__na	3530	3166.3/3288.3	3530	3227.3	-0.12932	7443	5.765e+05	0.39872	0.34505	0.65495	0.6901	0.99914	False
TRAPPC6B__P1P2__secondary__RVS__50	TRAPPC6B__P1P2	4164.3	4135.4/3535.8	4164.3	3835.6	-0.1186	1.7975e+05	6.8009e+05	0.39862	0.34509	0.65491	0.69017	0.99914	False
STT3B_+_31574798.23-P1P2	STT3B__P1P2	3673.5	4073.7/3890.5	3673.5	3982.1	0.11636	16772	5.9992e+05	0.39849	0.65486	0.34514	0.69027	0.99914	True
non-targeting_01643	negative_control__na	3472.5	3900.7/3644.2	3472.5	3772.5	0.11951	32911	5.671e+05	0.39835	0.65481	0.34519	0.69038	0.99914	True
COPS8__237994319__FWD__35	COPS8__237994319	4433	3291.5/4897.7	4433	4094.6	-0.11455	1.29e+06	7.2396e+05	0.39776	0.3454	0.6546	0.6908	0.99914	False
non-targeting_01682	negative_control__na	4857.2	4180.6/4825.8	4857.2	4503.2	-0.10915	2.0816e+05	7.9324e+05	0.39748	0.34551	0.65449	0.69101	0.99914	False
non-targeting_00589	negative_control__na	3609.8	3671.3/2938.2	3609.8	3304.7	-0.12737	2.6874e+05	5.8953e+05	0.3974	0.34554	0.65446	0.69107	0.99914	False
ARHGAP11A__32907502__FWD__225	ARHGAP11A__32907502	3633.1	3294.9/3359	3633.1	3327	-0.12694	2053.8	5.9332e+05	0.39738	0.34555	0.65445	0.69109	0.99914	False
GTF2IRD2__74267046__RVS__242	GTF2IRD2__74267046	3323	3007.2/3053.3	3323	3030.3	-0.13298	1062.7	5.4268e+05	0.39732	0.34557	0.65443	0.69113	0.99914	False
RAI14_+_34656502.23-P1P2	RAI14__P1P2	3029.1	2617/2882.3	3029.1	2749.6	-0.13959	35182	4.9468e+05	0.39732	0.34557	0.65443	0.69113	0.99914	False
SPRR2G__P1P2__primarysecondary__FWD__425	SPRR2G__P1P2	4321.9	3772.1/4204.2	4321.9	3988.1	-0.11592	93357	7.0582e+05	0.39727	0.34558	0.65442	0.69117	0.99914	False
PPFIBP1_-_27677152.23-P1P2	PPFIBP1__P1P2	4288.6	4565.6/4676.4	4288.6	4621	0.10769	6135.6	7.0038e+05	0.39724	0.6544	0.3456	0.69119	0.99914	True
non-targeting_00446	negative_control__na	4318.9	4049.4/3921.3	4318.9	3985.3	-0.11592	8194.5	7.0532e+05	0.39714	0.34563	0.65437	0.69127	0.99914	False
COPE_-_19029742.23-P1P2	COPE__P1P2	3302.8	3125.5/4062.8	3302.8	3594.1	0.12191	4.3928e+05	5.3939e+05	0.39666	0.65419	0.34581	0.69162	0.99914	True
non-targeting_00091	negative_control__na	4341.1	4909.8/4440.3	4341.1	4675.1	0.1069	1.1022e+05	7.0895e+05	0.39663	0.65418	0.34582	0.69164	0.99914	True
non-targeting_00530	negative_control__na	3844.2	4296.2/4020.6	3844.2	4158.4	0.11332	37985	6.278e+05	0.39657	0.65416	0.34584	0.69169	0.99914	True
non-targeting_00331	negative_control__na	3576.5	3486.1/3061.3	3576.5	3273.7	-0.12757	90234	5.8409e+05	0.39616	0.34599	0.65401	0.69199	0.99914	False
non-targeting_00139	negative_control__na	4117.9	4045.9/3540.4	4117.9	3793.1	-0.11848	1.2776e+05	6.725e+05	0.39601	0.34605	0.65395	0.6921	0.99914	False
ERCC1_+_45926735.23-P1P2	ERCC1__P1P2	4519.9	3955.5/4403.8	4519.9	4179.6	-0.11288	1.0049e+05	7.3815e+05	0.396	0.34605	0.65395	0.6921	0.99914	False
non-targeting_00466	negative_control__na	3671.4	3314.9/3414.9	3671.4	3364.9	-0.12574	4998.9	5.9959e+05	0.39586	0.3461	0.6539	0.69221	0.99914	False
non-targeting_00025	negative_control__na	4045.2	3925.1/4808.7	4045.2	4366.9	0.11038	3.9041e+05	6.6062e+05	0.39584	0.65389	0.34611	0.69223	0.99914	True
non-targeting_01320	negative_control__na	3060.4	3079.4/3600.8	3060.4	3340.1	0.12614	1.3595e+05	4.998e+05	0.39567	0.65382	0.34618	0.69235	0.99914	True
non-targeting_00276	negative_control__na	4231	4348.3/4771.1	4231	4559.7	0.10792	89351	6.9097e+05	0.39543	0.65374	0.34626	0.69252	0.99914	True
non-targeting_00759	negative_control__na	4411.8	4754.2/4740.3	4411.8	4747.3	0.1057	97.392	7.205e+05	0.3952	0.65365	0.34635	0.69269	0.99914	True
GTF2H2_+_70363428.23-ENST00000274400.5_ENST00000330280.7	GTF2H2__ENST00000274400.5_ENST00000330280.7	4365.3	4150.2/5247.8	4365.3	4699	0.10624	6.0243e+05	7.1291e+05	0.39518	0.65365	0.34635	0.69271	0.99914	True
non-targeting_00003	negative_control__na	4603.7	4131.1/4391.3	4603.7	4261.2	-0.11152	33853	7.5184e+05	0.39506	0.3464	0.6536	0.6928	0.99914	False
FAM107A__58562326__RVS__48	FAM107A__P1P2	3787.6	3855.5/4341.1	3787.6	4098.3	0.11371	1.1787e+05	6.1856e+05	0.39505	0.6536	0.3464	0.69281	0.99914	True
non-targeting_01469	negative_control__na	3824	3458.3/3565.5	3824	3511.9	-0.12278	5739.2	6.245e+05	0.39489	0.34646	0.65354	0.69293	0.99914	False
KAT6B_-_76586396.23-P1P2	KAT6B__P1P2	3462.4	3123.7/3207.3	3462.4	3165.5	-0.12928	3495.7	5.6545e+05	0.39477	0.34651	0.65349	0.69301	0.99914	False
HIVEP1__P1P2__secondary__RVS__25	HIVEP1__P1P2	5210.7	5178.4/5971	5210.7	5574.7	0.097384	3.141e+05	8.5097e+05	0.39453	0.6534	0.3466	0.69319	0.99914	True
non-targeting_01692	negative_control__na	3511.9	3517.4/4103.8	3511.9	3810.6	0.11776	1.7193e+05	5.7353e+05	0.39451	0.6534	0.3466	0.69321	0.99914	True
ROR1__P1P2__secondary__FWD__62	ROR1__P1P2	4237.1	3797.3/4020.6	4237.1	3908.9	-0.11626	24923	6.9196e+05	0.39446	0.34662	0.65338	0.69324	0.99914	False
non-targeting_01528	negative_control__na	4017.9	3317.5/4079.9	4017.9	3698.7	-0.11939	2.9058e+05	6.5617e+05	0.39403	0.34678	0.65322	0.69356	0.99914	False
non-targeting_01207	negative_control__na	3983.5	3892/4710.6	3983.5	4301.3	0.1107	3.3504e+05	6.5056e+05	0.39399	0.65321	0.34679	0.69359	0.99914	True
FBXO8__P1__primarysecondary__FWD__24	FBXO8__P1	5591.5	5932.8/6002.9	5591.5	5967.9	0.093957	2457.7	9.1316e+05	0.39383	0.65315	0.34685	0.69371	0.99914	True
TFAP4_-_4322448.23-P1P2	TFAP4__P1P2	3454.3	3704.3/3794.7	3454.3	3749.5	0.11828	4088.5	5.6413e+05	0.39306	0.65286	0.34714	0.69427	0.99914	True
HCN2__P1P2__secondary__RVS__78	HCN2__P1P2	3986.6	3749.5/3589.4	3986.6	3669.5	-0.11955	12812	6.5106e+05	0.39301	0.34715	0.65285	0.69431	0.99914	False
BRPF1__P1P2__primary__FWD__74	BRPF1__P1P2	5137	5133.2/4420.9	5137	4777	-0.10479	2.5366e+05	8.3893e+05	0.39299	0.34716	0.65284	0.69433	0.99914	False
GMEB1__P1P2__primary__RVS__50	GMEB1__P1P2	3662.4	3793/4139.2	3662.4	3966.1	0.11491	59938	5.9811e+05	0.39271	0.65273	0.34727	0.69453	0.99914	True
MON2_-_62860637.23-P1P2	MON2__P1P2	3627	3312.3/3337.4	3627	3324.8	-0.12546	313.42	5.9233e+05	0.39262	0.3473	0.6527	0.6946	0.99914	False
non-targeting_01315	negative_control__na	4851.2	4730.8/4272.6	4851.2	4501.7	-0.10784	1.0494e+05	7.9225e+05	0.39261	0.3473	0.6527	0.69461	0.99914	False
CCDC94__P1P2__primary__FWD__57	CCDC94__P1P2	3414.9	3998.9/3417.2	3414.9	3708.1	0.11879	1.6922e+05	5.5769e+05	0.39257	0.65268	0.34732	0.69464	0.99914	True
non-targeting_00482	negative_control__na	4531	3783.4/4603.4	4531	4193.4	-0.11168	3.3621e+05	7.3996e+05	0.39244	0.34737	0.65263	0.69473	0.99914	False
non-targeting_01590	negative_control__na	3776.5	3354/3582.6	3776.5	3468.3	-0.12278	26116	6.1675e+05	0.39242	0.34737	0.65263	0.69474	0.99914	False
non-targeting_01719	negative_control__na	3851.2	3979/4345.6	3851.2	4162.3	0.11203	67227	6.2895e+05	0.39223	0.65255	0.34745	0.69489	0.99914	True
G3BP2__P1P2__primarysecondary__FWD__53	G3BP2__P1P2	4469.4	4395.3/3873.4	4469.4	4134.4	-0.11238	1.3616e+05	7.299e+05	0.39213	0.34748	0.65252	0.69496	0.99914	False
STMND1__17102100__RVS__34	STMND1__P1P2	3948.2	3447/3819.8	3948.2	3633.4	-0.11983	69485	6.4479e+05	0.392	0.34753	0.65247	0.69506	0.99914	False
non-targeting_01864	negative_control__na	4625.9	4510/4060.5	4625.9	4285.2	-0.11034	1.0103e+05	7.5547e+05	0.39196	0.34755	0.65245	0.69509	0.99914	False
ZNF43__P1__primarysecondary__FWD__485	ZNF43__P1	4190.6	3547/4186	4190.6	3866.5	-0.11611	2.0414e+05	6.8438e+05	0.39181	0.3476	0.6524	0.6952	0.99914	False
ZFYVE9_+_52607802.23-P1P2	ZFYVE9__P1P2	3590.6	3312.3/3268.9	3590.6	3290.6	-0.12585	941.7	5.864e+05	0.3918	0.3476	0.6524	0.6952	0.99914	False
ZMIZ1_-_80829002.23-P1P2	ZMIZ1__P1P2	3188.7	2879.5/2932.4	3188.7	2906	-0.13389	1402.6	5.2075e+05	0.39175	0.34762	0.65238	0.69524	0.99914	False
USMG5_-_105155886.23-P1P2	USMG5__P1P2	2711.9	2460.6/2442	2711.9	2451.3	-0.14573	172.23	4.4289e+05	0.3917	0.34764	0.65236	0.69528	0.99914	False
DOCK2_-_169064308.23-P1P2	DOCK2__P1P2	3436.1	3387.9/4070.8	3436.1	3729.3	0.11811	2.3312e+05	5.6116e+05	0.39144	0.65226	0.34774	0.69547	0.99914	True
PTPN20B__48806138__RVS__24	PTPN20B__48806138	4257.3	3762.5/4099.3	4257.3	3930.9	-0.11504	56694	6.9526e+05	0.39141	0.34775	0.65225	0.6955	0.99914	False
C11orf73_-_86013552.23-P1P2	C11orf73__P1P2	4266.4	4300.5/4885.1	4266.4	4592.8	0.10636	1.7087e+05	6.9675e+05	0.39113	0.65215	0.34785	0.6957	0.99914	True
MID1IP1_+_38663591.23-P1P2	MID1IP1__P1P2	3974.5	4025.9/4553.2	3974.5	4289.6	0.11004	1.3904e+05	6.4908e+05	0.39111	0.65214	0.34786	0.69572	0.99914	True
RALGAPA1__P1P2__secondary__RVS__63	RALGAPA1__P1P2	3609.8	4001.6/3818.7	3609.8	3910.1	0.11525	16721	5.8953e+05	0.39109	0.65213	0.34787	0.69573	0.99914	True
TXNDC16_+_53019036.23-P1P2	TXNDC16__P1P2	4307.8	4344/3615.7	4307.8	3979.8	-0.11421	2.6524e+05	7.0351e+05	0.39098	0.3479	0.6521	0.69581	0.99914	False
non-targeting_00940	negative_control__na	4637	4981.9/4971.8	4637	4976.9	0.10202	51.349	7.5728e+05	0.39053	0.65193	0.34807	0.69614	0.99914	True
non-targeting_01616	negative_control__na	3800.7	4025.9/4190.5	3800.7	4108.2	0.1122	13551	6.2071e+05	0.39026	0.65183	0.34817	0.69634	0.99914	True
ZIC2__P1P2__primary__RVS__-16	ZIC2__P1P2	3371.5	3423.6/3898.5	3371.5	3661	0.11884	1.1279e+05	5.506e+05	0.39025	0.65182	0.34818	0.69635	0.99914	True
non-targeting_00347	negative_control__na	4613.8	4550/4001.2	4613.8	4275.6	-0.10981	1.5059e+05	7.5349e+05	0.38964	0.3484	0.6516	0.6968	0.99914	False
BEND2__P1P2__primary__RVS__32	BEND2__P1P2	4018.9	3834.7/3572.3	4018.9	3703.5	-0.11788	34416	6.5633e+05	0.38932	0.34852	0.65148	0.69704	0.99914	False
FAF1__P1P2__primary__RVS__75	FAF1__P1P2	3661.3	3711.3/4213.3	3661.3	3962.3	0.11393	1.2604e+05	5.9794e+05	0.38918	0.65143	0.34857	0.69714	0.99914	True
PDZK1__145727481__FWD__96	PDZK1__145727481	4964.3	4601.3/4627.4	4964.3	4614.3	-0.10545	340.48	8.1073e+05	0.38868	0.34875	0.65125	0.69751	0.99914	False
ITGB3__P1P2__primary__FWD__32	ITGB3__P1P2	3795.7	3906.8/4296.6	3795.7	4101.7	0.11184	75962	6.1988e+05	0.38868	0.65124	0.34876	0.69751	0.99914	True
non-targeting_01478	negative_control__na	2390.7	2094.6/2201.3	2390.7	2148	-0.1544	5691.1	3.9044e+05	0.3886	0.34878	0.65122	0.69757	0.99914	False
GNE__P1P2__primarysecondary__RVS__434	GNE__P1P2	4981.5	5550.4/5113.2	4981.5	5331.8	0.098039	95538	8.1353e+05	0.38844	0.65115	0.34885	0.69769	0.99914	True
TADA2B__P1P2__secondary__FWD__71	TADA2B__P1P2	3584.6	3027.2/3548.4	3584.6	3287.8	-0.12465	1.3579e+05	5.8541e+05	0.3879	0.34905	0.65095	0.69809	0.99914	False
YPEL3__P1P2__primarysecondary__FWD__74	YPEL3__P1P2	3150.3	2865.6/2878.8	3150.3	2872.2	-0.13327	87.95	5.1448e+05	0.38768	0.34913	0.65087	0.69825	0.99914	False
NCOA6__P1P2__primary__RVS__-145	NCOA6__P1P2	3730	3352.3/3502.7	3730	3427.5	-0.12199	11316	6.0916e+05	0.38759	0.34916	0.65084	0.69832	0.99914	False
SHC1_-_154946468.23-P2	SHC1__P2	3946.2	4380.5/4133.5	3946.2	4257	0.10935	30508	6.4446e+05	0.38717	0.65069	0.34931	0.69863	0.99914	True
ADAM18__P1P2__primary__FWD__111	ADAM18__P1P2	5041	5104.5/4276.1	5041	4690.3	-0.10403	3.4316e+05	8.2326e+05	0.38659	0.34953	0.65047	0.69906	0.99914	False
ZFAT__P1__primarysecondary__FWD__61	ZFAT__P1	4453.2	4367.5/3880.3	4453.2	4123.9	-0.11082	1.1868e+05	7.2726e+05	0.38619	0.34968	0.65032	0.69936	0.99914	False
TMX2__P1P2__primary__FWD__48	TMX2__P1P2	3917.9	3519.2/3698.9	3917.9	3609	-0.11843	16154	6.3984e+05	0.38611	0.34971	0.65029	0.69942	0.99914	False
C11orf71__P1P2__secondary__RVS__73	C11orf71__P1P2	3235.1	4058.9/2972.4	3235.1	3515.6	0.11993	5.9029e+05	5.2833e+05	0.38594	0.65023	0.34977	0.69955	0.99914	True
PRSS40A__131328218__FWD__17	PRSS40A__131328218	3932	3434.9/3810.7	3932	3622.8	-0.11815	70624	6.4215e+05	0.38592	0.34978	0.65022	0.69956	0.99914	False
UBE2M__P1P2__primarysecondary__FWD__40	UBE2M__P1P2	3407.8	3685.2/3705.8	3407.8	3695.5	0.11687	211.82	5.5654e+05	0.38557	0.65009	0.34991	0.69982	0.99914	True
ATRN_-_3452100.23-P1P2	ATRN__P1P2	3320	3585.2/3622.5	3320	3603.9	0.11835	694.58	5.4219e+05	0.38557	0.65009	0.34991	0.69982	0.99914	True
CCR6__ENST00000400926.2__secondary__RVS__52	CCR6__ENST00000400926.2	3662.4	4011.1/3909.9	3662.4	3960.5	0.11289	5119	5.9811e+05	0.38553	0.65008	0.34992	0.69984	0.99914	True
non-targeting_01739	negative_control__na	3045.2	2584.8/2962.1	3045.2	2773.5	-0.13481	71163	4.9732e+05	0.38537	0.34998	0.65002	0.69996	0.99914	False
XKR8_-_28286895.23-P1P2	XKR8__P1P2	3430.1	3159.3/3124.1	3430.1	3141.7	-0.12664	622.44	5.6017e+05	0.38526	0.35002	0.64998	0.70004	0.99914	False
non-targeting_00006	negative_control__na	3106.8	3102/2562.9	3106.8	2832.4	-0.13336	1.4531e+05	5.0738e+05	0.38524	0.35003	0.64997	0.70006	0.99914	False
PTRHD1__P1P2__primary__RVS__495	PTRHD1__P1P2	3092.7	2471/3167.4	3092.7	2819.2	-0.13354	2.425e+05	5.0508e+05	0.38486	0.35017	0.64983	0.70034	0.99914	False
HIST2H2BE__149857437__FWD__60	HIST2H2BE__149857437	4404.7	4563.9/3592.8	4404.7	4078.4	-0.11103	4.7146e+05	7.1935e+05	0.38479	0.35019	0.64981	0.70039	0.99914	False
non-targeting_00367	negative_control__na	3336.1	3886.8/3353.3	3336.1	3620.1	0.11781	1.4231e+05	5.4483e+05	0.3847	0.64977	0.35023	0.70046	0.99914	True
non-targeting_00384	negative_control__na	3969.4	3475.7/3843.8	3969.4	3659.7	-0.11715	67733	6.4825e+05	0.3846	0.35027	0.64973	0.70053	0.99914	False
EVX2__P1P2__primarysecondary__FWD__435	EVX2__P1P2	3278.5	3106.3/2888	3278.5	2997.1	-0.12943	23842	5.3543e+05	0.38458	0.35028	0.64972	0.70055	0.99914	False
PSMG3__P2__primarysecondary__RVS__-6	PSMG3__P2	3401.8	3245.4/2984.9	3401.8	3115.2	-0.12694	33925	5.5555e+05	0.38454	0.35029	0.64971	0.70058	0.99914	False
HIVEP1__P1P2__primary__RVS__28	HIVEP1__P1P2	5024.9	4797.7/4555.5	5024.9	4676.6	-0.10361	29328	8.2062e+05	0.38447	0.35031	0.64969	0.70063	0.99914	False
FOXK1__P1P2__primary__RVS__56	FOXK1__P1P2	4546.1	3820.8/4609.1	4546.1	4214.9	-0.1091	3.1074e+05	7.4244e+05	0.38437	0.35035	0.64965	0.7007	0.99914	False
MLLT3__P1P2__secondary__RVS__226	MLLT3__P1P2	3255.3	3547.9/3523.3	3255.3	3535.6	0.11911	302.24	5.3163e+05	0.38436	0.64964	0.35036	0.70072	0.99914	True
HIF1AN_-_102296116.23-P1P2	HIF1AN__P1P2	4329	3859.9/4151.7	4329	4005.8	-0.11191	42589	7.0697e+05	0.38435	0.35036	0.64964	0.70072	0.99914	False
non-targeting_00980	negative_control__na	3638.1	3979/2705.5	3638.1	3342.2	-0.12235	8.1088e+05	5.9415e+05	0.38389	0.35053	0.64947	0.70106	0.99914	False
non-targeting_00732	negative_control__na	4032	4298.8/4387.8	4032	4343.3	0.10727	3963.6	6.5848e+05	0.38361	0.64937	0.35063	0.70127	0.99914	True
HELLS__P1P2__primary__FWD__61	HELLS__P1P2	3797.7	3842.5/4357	3797.7	4099.8	0.11039	1.3238e+05	6.2021e+05	0.38356	0.64935	0.35065	0.70131	0.99914	True
MON2__P1P2__primary__FWD__38	MON2__P1P2	4214.8	3484.4/4309.1	4214.8	3896.8	-0.11317	3.4009e+05	6.8833e+05	0.38338	0.35072	0.64928	0.70144	0.99914	False
WDR18__P1P2__primary__FWD__59	WDR18__P1P2	4372.4	4328.4/5064.2	4372.4	4696.3	0.10307	2.7074e+05	7.1407e+05	0.38327	0.64924	0.35076	0.70152	0.99914	True
non-targeting_00722	negative_control__na	3435.1	3133.3/3162.8	3435.1	3148.1	-0.12585	437.24	5.6099e+05	0.38324	0.35077	0.64923	0.70154	0.99914	False
non-targeting_01795	negative_control__na	3236.1	3011.6/2903.9	3236.1	2957.8	-0.12972	5795.5	5.285e+05	0.38291	0.35089	0.64911	0.70178	0.99914	False
